,captured_at,channel_id,device_id,devicetype_id,height,id,latitude,location_name,longitude,original_id,sensor_id,station_id,unit,user_id,value
5755,2011-12-17T01:51:43.000Z,,,,,14958128,37.4548033333,,140.983493333,,,,cpm,1,291.0
5756,2011-11-24T00:58:17.000Z,,,,,15143084,37.3737516667,,141.009116667,,,,cpm,1,1686.0
5757,2011-11-24T00:58:17.000Z,,,,,15119273,37.3737516667,,141.009116667,,,,cpm,1,1686.0
5758,2011-11-08T01:52:24.000Z,,,,,14477023,37.469825,,141.008993333,,,,cpm,1,355.0
5759,2011-12-17T23:08:30.000Z,,,,,14891153,37.4698616667,,141.009033333,,,,cpm,1,874.0
5760,2011-09-24T01:37:26.000Z,,,,,14032395,37.4698766667,,141.008986667,,,,cpm,1,977.0
5761,2011-12-15T05:09:53.000Z,,,,,14866652,37.4547183333,,140.983236667,,,,cpm,1,480.0
5762,2012-03-23T03:44:57.000Z,,,,,15863706,37.37366,,141.009076667,,,,cpm,1,2083.0
5763,2012-03-23T03:44:57.000Z,,,,,17828588,37.37366,,141.009076667,,,,cpm,148,2083.0
5764,2011-12-17T22:57:57.000Z,,,,,14891027,37.3736383333,,141.009135,,,,cpm,1,2345.0
5765,2011-11-10T04:00:53.000Z,,,,,14463192,37.454775,,140.983275,,,,cpm,1,459.0
5766,2012-01-07T02:08:16.000Z,,,,,15153379,37.4547283333,,140.983216667,,,,cpm,1,732.0
5767,2012-01-07T01:18:46.000Z,,,,,15152791,37.3736233333,,141.009131667,,,,cpm,1,1965.0
5768,2011-12-17T09:51:13.000Z,,,,,14963158,37.37361,,141.009128333,,,,cpm,1,2919.0
5769,2011-10-29T03:36:48.000Z,,,,,14250961,37.4737416667,,141.029973333,,,,cpm,1,95.0
5770,2011-11-08T02:04:21.000Z,,,,,14477166,37.37361,,141.009091667,,,,cpm,1,2645.0
5771,2012-03-23T04:02:45.000Z,,,,,15863924,37.373575,,141.009136667,,,,cpm,1,2579.0
5772,2012-03-23T04:02:45.000Z,,,,,17829027,37.373575,,141.009136667,,,,cpm,148,2579.0
5773,2011-12-17T07:28:02.000Z,,,,,14890093,37.4699883333,,141.008956667,,,,cpm,1,310.0
5774,2012-01-18T02:17:58.000Z,,,,,15500820,37.470015,,141.009006667,,,,cpm,1,442.0
5775,2012-01-14T01:14:22.000Z,,,,,15254039,37.3734916667,,141.009176667,,,,cpm,1,1936.0
5776,2011-11-05T01:07:16.000Z,,,,,14315816,37.454645,,140.982936667,,,,cpm,1,424.0
5777,2011-11-05T02:04:12.000Z,,,,,14316504,37.4546783333,,140.982965,,,,cpm,1,697.0
5778,2012-01-07T01:58:28.000Z,,,,,15153262,37.4546766667,,140.98296,,,,cpm,1,406.0
5779,2011-09-24T01:25:58.000Z,,,,,14032257,37.3735,,141.0091,,,,cpm,1,2204.0
5780,2011-12-15T04:58:41.000Z,,,,,14866518,37.4267716667,,140.968626667,,,,cpm,1,2905.0
5781,2011-12-15T04:24:31.000Z,,,,,14866109,37.3734983333,,141.009093333,,,,cpm,1,2602.0
5782,2011-12-17T09:36:46.000Z,,,,,14962985,37.4700983333,,141.008996667,,,,cpm,1,442.0
5783,2011-09-24T02:31:12.000Z,,,,,14033029,37.470065,,141.008891667,,,,cpm,1,412.0
5784,2011-10-22T01:52:33.000Z,,,,,14232898,37.470085,,141.008918333,,,,cpm,1,940.0
5785,2011-12-17T01:51:48.000Z,,,,,14958129,37.4546083333,,140.982808333,,,,cpm,1,298.0
5786,2011-11-24T01:10:18.000Z,,,,,15143214,37.4701216667,,141.008943333,,,,cpm,1,635.0
5787,2011-11-24T01:10:18.000Z,,,,,15119403,37.4701216667,,141.008943333,,,,cpm,1,635.0
5788,2012-01-07T01:44:34.000Z,,,,,15153099,37.411975,,140.969395,,,,cpm,1,3137.0
5789,2011-12-08T01:48:56.000Z,,,,,14753636,37.4701833333,,141.008936667,,,,cpm,1,336.0
5790,2011-11-05T02:13:54.000Z,,,,,14316621,37.4739766667,,141.029935,,,,cpm,1,68.0
5791,2011-09-24T03:37:14.000Z,,,,,14033825,37.411995,,140.969328333,,,,cpm,1,4328.0
5792,2012-02-11T03:14:00.000Z,,,,,15556230,37.4701866667,,141.008886667,,,,cpm,1,819.0
5793,2012-02-11T03:14:00.000Z,,,,,17579246,37.4701866667,,141.008886667,,,,cpm,3,819.0
5794,2012-01-18T03:13:56.000Z,,,,,15501493,37.4702133333,,141.008868333,,,,cpm,1,1020.0
5795,2011-10-22T01:42:07.000Z,,,,,14232772,37.4266933333,,140.968396667,,,,cpm,1,2706.0
5796,2011-12-18T13:16:11.000Z,,,,,14895031,37.470245,,141.008886667,,,,cpm,1,628.0
5797,2011-11-05T00:48:34.000Z,,,,,14315590,37.3732816667,,141.009118333,,,,cpm,1,2231.0
5798,2011-12-08T02:01:26.000Z,,,,,14753785,37.3732783333,,141.009113333,,,,cpm,1,2265.0
5799,2011-10-05T03:20:03.000Z,,,,,14082137,37.4702516667,,141.008881667,,,,cpm,1,696.0
5800,2011-09-24T03:19:52.000Z,,,,,14033616,37.4268016667,,140.968365,,,,cpm,1,2880.0
5801,2011-12-15T05:09:58.000Z,,,,,14866653,37.454475,,140.9824,,,,cpm,1,489.0
5802,2011-12-18T01:16:15.000Z,,,,,14892683,37.373255,,141.009086667,,,,cpm,1,2810.0
5803,2011-10-29T03:53:37.000Z,,,,,14251286,37.3732133333,,141.009203333,,,,cpm,1,3120.0
5804,2012-01-07T02:13:07.000Z,,,,,15153437,37.4702983333,,141.00891,,,,cpm,1,629.0
5805,2012-01-07T02:08:11.000Z,,,,,15153378,37.45449,,140.982375,,,,cpm,1,762.0
5806,2011-11-10T04:00:58.000Z,,,,,14463193,37.4545316667,,140.98241,,,,cpm,1,459.0
5807,2011-11-10T03:47:40.000Z,,,,,14463032,37.3731933333,,141.009116667,,,,cpm,1,2124.0
5808,2011-12-18T12:30:25.000Z,,,,,14894485,37.3731666667,,141.009128333,,,,cpm,1,2305.0
5809,2011-11-05T02:04:07.000Z,,,,,14316503,37.4544616667,,140.982246667,,,,cpm,1,729.0
5810,2011-10-05T03:06:04.000Z,,,,,14081968,37.373145,,141.009163333,,,,cpm,1,2190.0
5811,2011-12-15T03:48:51.000Z,,,,,14865682,37.4741616667,,141.029933333,,,,cpm,1,68.0
5812,2011-11-05T01:07:21.000Z,,,,,14315817,37.45441,,140.982173333,,,,cpm,1,443.0
5813,2011-11-08T05:20:02.000Z,,,,,14475951,37.47038,,141.008876667,,,,cpm,1,624.0
5814,2011-09-24T02:41:10.000Z,,,,,14033149,37.4268033333,,140.968196667,,,,cpm,1,5169.0
5815,2011-11-08T05:06:54.000Z,,,,,14475794,37.3731033333,,141.009163333,,,,cpm,1,2374.0
5816,2011-12-17T01:51:53.000Z,,,,,14958130,37.4543833333,,140.982096667,,,,cpm,1,306.0
5817,2011-10-29T03:36:43.000Z,,,,,14250960,37.47422,,141.029945,,,,cpm,1,94.0
5818,2012-01-07T01:24:38.000Z,,,,,15152861,37.4062766667,,140.970808333,,,,cpm,1,1953.0
5819,2012-01-07T01:58:33.000Z,,,,,15153263,37.4543933333,,140.982055,,,,cpm,1,419.0
5820,2012-01-14T01:25:32.000Z,,,,,15254172,37.4705066667,,141.008826667,,,,cpm,1,633.0
5821,2012-01-07T02:08:06.000Z,,,,,15153377,37.4542466667,,140.981796667,,,,cpm,1,807.0
5822,2011-11-24T00:58:12.000Z,,,,,15119272,37.3729933333,,141.009143333,,,,cpm,1,1616.0
5823,2011-11-24T00:58:12.000Z,,,,,15143083,37.3729933333,,141.009143333,,,,cpm,1,1616.0
5824,2012-01-18T02:17:53.000Z,,,,,15500819,37.4705216667,,141.008861667,,,,cpm,1,445.0
5825,2011-11-08T01:52:19.000Z,,,,,14477022,37.4705083333,,141.008785,,,,cpm,1,331.0
5826,2011-11-05T02:04:03.000Z,,,,,14316502,37.454275,,140.981796667,,,,cpm,1,763.0
5827,2011-12-18T01:06:44.000Z,,,,,14892569,37.4705183333,,141.008776667,,,,cpm,1,287.0
5828,2011-11-10T04:01:03.000Z,,,,,14463194,37.4542983333,,140.981753333,,,,cpm,1,482.0
5829,2011-12-15T05:10:03.000Z,,,,,14866654,37.454185,,140.981625,,,,cpm,1,502.0
5830,2011-11-05T01:07:26.000Z,,,,,14315818,37.4542116667,,140.981645,,,,cpm,1,448.0
5831,2012-02-11T02:57:33.000Z,,,,,15556033,37.3729566667,,141.008991667,,,,cpm,1,1954.0
5832,2012-02-11T02:57:33.000Z,,,,,17578463,37.3729566667,,141.008991667,,,,cpm,3,1954.0
5833,2011-10-22T01:42:02.000Z,,,,,14232771,37.426785,,140.967948333,,,,cpm,1,2673.0
5834,2011-12-17T01:51:58.000Z,,,,,14958131,37.4541833333,,140.981581667,,,,cpm,1,319.0
5835,2011-12-17T23:08:35.000Z,,,,,14891154,37.4706033333,,141.008768333,,,,cpm,1,748.0
5836,2011-09-24T03:37:19.000Z,,,,,14033826,37.412135,,140.96873,,,,cpm,1,4430.0
5837,2011-11-10T04:01:08.000Z,,,,,14463195,37.4541983333,,140.981528333,,,,cpm,1,502.0
5838,2011-12-17T22:57:52.000Z,,,,,14891026,37.3728366667,,141.00917,,,,cpm,1,2273.0
5839,2011-11-05T02:03:58.000Z,,,,,14316501,37.4541116667,,140.981435,,,,cpm,1,815.0
5840,2011-09-24T01:37:31.000Z,,,,,14032396,37.470645,,141.008718333,,,,cpm,1,935.0
5841,2011-12-15T04:58:36.000Z,,,,,14866517,37.4267,,140.967831667,,,,cpm,1,2786.0
5842,2011-11-05T01:07:31.000Z,,,,,14315819,37.45409,,140.981358333,,,,cpm,1,484.0
5843,2012-01-07T01:58:38.000Z,,,,,15153264,37.4541066667,,140.981361667,,,,cpm,1,447.0
5844,2011-12-17T07:37:05.000Z,,,,,14890201,37.3727883333,,141.009138333,,,,cpm,1,2563.0
5845,2011-11-08T02:04:26.000Z,,,,,14477167,37.3727833333,,141.009133333,,,,cpm,1,2575.0
5846,2012-03-23T03:44:52.000Z,,,,,15863705,37.3727883333,,141.009116667,,,,cpm,1,2011.0
5847,2012-03-23T03:44:52.000Z,,,,,17828586,37.3727883333,,141.009116667,,,,cpm,148,2011.0
5848,2012-01-07T02:08:01.000Z,,,,,15153376,37.4540516667,,140.981281667,,,,cpm,1,856.0
5849,2011-12-17T09:51:18.000Z,,,,,14963159,37.3727683333,,141.009148333,,,,cpm,1,2898.0
5850,2011-12-17T01:52:03.000Z,,,,,14958132,37.4540583333,,140.981256667,,,,cpm,1,327.0
5851,2011-12-18T13:16:16.000Z,,,,,14895032,37.470715,,141.008718333,,,,cpm,1,615.0
5852,2012-01-18T03:14:01.000Z,,,,,15501494,37.470705,,141.008681667,,,,cpm,1,980.0
5853,2011-09-24T03:19:47.000Z,,,,,14033615,37.4266666667,,140.967748333,,,,cpm,1,2868.0
5854,2011-12-17T09:36:41.000Z,,,,,14962984,37.4707716667,,141.008776667,,,,cpm,1,423.0
5855,2011-09-24T02:31:07.000Z,,,,,14033028,37.4707383333,,141.008673333,,,,cpm,1,401.0
5856,2011-12-15T04:24:37.000Z,,,,,14866110,37.3726733333,,141.009148333,,,,cpm,1,2595.0
5857,2011-10-22T01:52:38.000Z,,,,,14232899,37.47078,,141.008665,,,,cpm,1,892.0
5858,2011-12-08T01:48:51.000Z,,,,,14753635,37.470805,,141.008721667,,,,cpm,1,317.0
5859,2011-11-10T04:01:13.000Z,,,,,14463196,37.454055,,140.98111,,,,cpm,1,532.0
5860,2012-01-14T01:14:17.000Z,,,,,15254038,37.3726283333,,141.009186667,,,,cpm,1,1899.0
5861,2011-11-24T01:10:23.000Z,,,,,15143215,37.4708266667,,141.00869,,,,cpm,1,587.0
5862,2011-11-24T01:10:23.000Z,,,,,15119404,37.4708266667,,141.00869,,,,cpm,1,587.0
5863,2011-12-15T05:10:08.000Z,,,,,14866655,37.4539866667,,140.981005,,,,cpm,1,524.0
5864,2011-11-05T02:03:53.000Z,,,,,14316500,37.4539733333,,140.980973333,,,,cpm,1,869.0
5865,2011-09-24T01:25:53.000Z,,,,,14032256,37.3726183333,,141.009135,,,,cpm,1,2154.0
5866,2011-10-29T03:36:38.000Z,,,,,14250959,37.474675,,141.029925,,,,cpm,1,94.0
5867,2011-11-05T01:07:36.000Z,,,,,14315820,37.4539383333,,140.98089,,,,cpm,1,513.0
5868,2011-10-05T03:20:08.000Z,,,,,14082138,37.4708783333,,141.008671667,,,,cpm,1,626.0
5869,2012-01-07T01:58:43.000Z,,,,,15153265,37.4540233333,,140.980931667,,,,cpm,1,476.0
5870,2012-01-18T02:17:48.000Z,,,,,15500818,37.4709183333,,141.008705,,,,cpm,1,429.0
5871,2011-11-05T00:48:29.000Z,,,,,14315589,37.372525,,141.00916,,,,cpm,1,2109.0
5872,2012-01-07T01:44:29.000Z,,,,,15153098,37.4122166667,,140.968318333,,,,cpm,1,2982.0
5873,2011-09-24T02:41:15.000Z,,,,,14033150,37.4265683333,,140.967473333,,,,cpm,1,4835.0
5874,2011-12-17T07:27:57.000Z,,,,,14890092,37.4709316667,,141.008625,,,,cpm,1,290.0
5875,2011-12-08T02:01:31.000Z,,,,,14753786,37.372495,,141.009173333,,,,cpm,1,2242.0
5876,2011-11-05T02:13:59.000Z,,,,,14316622,37.4747616667,,141.029895,,,,cpm,1,76.0
5877,2011-12-17T01:52:08.000Z,,,,,14958133,37.4539316667,,140.980763333,,,,cpm,1,355.0
5878,2012-03-23T04:02:50.000Z,,,,,17829029,37.3724733333,,141.009193333,,,,cpm,148,2533.0
5879,2012-03-23T04:02:50.000Z,,,,,15863925,37.3724733333,,141.009193333,,,,cpm,1,2533.0
5880,2011-12-15T03:48:46.000Z,,,,,14865681,37.474795,,141.029896667,,,,cpm,1,73.0
5881,2012-01-07T01:18:41.000Z,,,,,15152790,37.3724483333,,141.009196667,,,,cpm,1,1904.0
5882,2011-11-08T05:06:49.000Z,,,,,14475793,37.3724433333,,141.009173333,,,,cpm,1,2331.0
5883,2011-11-08T05:20:07.000Z,,,,,14475952,37.4710016667,,141.008646667,,,,cpm,1,575.0
5884,2012-01-07T02:13:12.000Z,,,,,15153438,37.4710266667,,141.008665,,,,cpm,1,564.0
5885,2012-02-11T03:14:05.000Z,,,,,15556231,37.4710033333,,141.008585,,,,cpm,1,802.0
5886,2012-02-11T03:14:05.000Z,,,,,17579250,37.4710033333,,141.008585,,,,cpm,3,802.0
5887,2011-09-24T03:37:24.000Z,,,,,14033827,37.4122616667,,140.968171667,,,,cpm,1,4553.0
5888,2011-11-10T03:47:35.000Z,,,,,14463031,37.3724166667,,141.009136667,,,,cpm,1,2068.0
5889,2012-01-07T02:07:56.000Z,,,,,15153375,37.4538616667,,140.980496667,,,,cpm,1,875.0
5890,2011-12-18T12:30:20.000Z,,,,,14894484,37.372355,,141.009155,,,,cpm,1,2224.0
5891,2011-10-22T01:41:57.000Z,,,,,14232770,37.4264966667,,140.967271667,,,,cpm,1,2619.0
5892,2011-11-08T01:52:14.000Z,,,,,14477021,37.4710716667,,141.008576667,,,,cpm,1,314.0
5893,2012-01-18T03:14:06.000Z,,,,,15501495,37.4710716667,,141.00855,,,,cpm,1,878.0
5894,2011-11-10T04:01:18.000Z,,,,,14463197,37.4539083333,,140.980508333,,,,cpm,1,566.0
5895,2011-11-05T02:03:48.000Z,,,,,14316499,37.4538416667,,140.980435,,,,cpm,1,899.0
5896,2012-01-07T01:24:43.000Z,,,,,15152862,37.4064966667,,140.969791667,,,,cpm,1,1990.0
5897,2011-12-18T01:16:20.000Z,,,,,14892684,37.372295,,141.009133333,,,,cpm,1,2684.0
5898,2011-11-05T01:07:41.000Z,,,,,14315821,37.45383,,140.98036,,,,cpm,1,544.0
5899,2011-12-15T05:10:13.000Z,,,,,14866656,37.45385,,140.98036,,,,cpm,1,562.0
5900,2011-09-24T03:19:42.000Z,,,,,14033614,37.42639,,140.967148333,,,,cpm,1,2825.0
5901,2012-01-14T01:25:37.000Z,,,,,15254173,37.47117,,141.008588333,,,,cpm,1,555.0
5902,2011-10-29T03:53:42.000Z,,,,,14251288,37.3722216667,,141.00925,,,,cpm,1,3062.0
5903,2011-12-18T13:16:21.000Z,,,,,14895033,37.471165,,141.008558333,,,,cpm,1,558.0
5904,2011-11-24T00:58:07.000Z,,,,,15143082,37.37222,,141.009181667,,,,cpm,1,1581.0
5905,2011-11-24T00:58:07.000Z,,,,,15119271,37.37222,,141.009181667,,,,cpm,1,1581.0
5906,2011-12-15T04:58:31.000Z,,,,,14866516,37.4263433333,,140.967098333,,,,cpm,1,2708.0
5907,2011-12-17T01:52:13.000Z,,,,,14958134,37.453855,,140.980276667,,,,cpm,1,379.0
5908,2011-10-05T03:05:59.000Z,,,,,14081967,37.372185,,141.009195,,,,cpm,1,2126.0
5909,2012-01-18T02:17:43.000Z,,,,,15500817,37.4712883333,,141.00861,,,,cpm,1,411.0
5910,2011-09-24T02:31:02.000Z,,,,,14033027,37.4712683333,,141.008521667,,,,cpm,1,381.0
5911,2012-01-07T01:58:48.000Z,,,,,15153266,37.4538916667,,140.98019,,,,cpm,1,494.0
5912,2011-11-05T02:03:43.000Z,,,,,14316498,37.4537816667,,140.980061667,,,,cpm,1,930.0
5913,2011-09-24T03:37:29.000Z,,,,,14033828,37.41235,,140.967785,,,,cpm,1,4623.0
5914,2011-10-29T03:36:33.000Z,,,,,14250958,37.4751383333,,141.029893333,,,,cpm,1,96.0
5915,2011-09-24T01:37:36.000Z,,,,,14032397,37.4713066667,,141.008483333,,,,cpm,1,895.0
5916,2011-09-24T03:39:23.000Z,,,,,14033851,37.4123566667,,140.96776,,,,cpm,1,4591.0
5917,2011-09-24T03:39:18.000Z,,,,,14033850,37.412355,,140.96776,,,,cpm,1,4574.0
5918,2011-09-24T03:38:58.000Z,,,,,14033846,37.4123566667,,140.967758333,,,,cpm,1,4536.0
5919,2011-09-24T03:39:08.000Z,,,,,14033848,37.412355,,140.967758333,,,,cpm,1,4574.0
5920,2011-09-24T03:39:03.000Z,,,,,14033847,37.412355,,140.967758333,,,,cpm,1,4563.0
5921,2011-09-24T03:39:13.000Z,,,,,14033849,37.412355,,140.967758333,,,,cpm,1,4579.0
5922,2011-09-24T03:40:08.000Z,,,,,14033860,37.4123583333,,140.967756667,,,,cpm,1,4705.0
5923,2011-09-24T03:39:53.000Z,,,,,14033857,37.4123583333,,140.967756667,,,,cpm,1,4701.0
5924,2011-09-24T03:39:48.000Z,,,,,14033856,37.4123583333,,140.967756667,,,,cpm,1,4730.0
5925,2011-09-24T03:39:58.000Z,,,,,14033858,37.4123583333,,140.967756667,,,,cpm,1,4715.0
5926,2011-09-24T03:39:28.000Z,,,,,14033852,37.4123566667,,140.967756667,,,,cpm,1,4618.0
5927,2011-09-24T03:40:03.000Z,,,,,14033859,37.4123566667,,140.967756667,,,,cpm,1,4691.0
5928,2011-09-24T03:38:53.000Z,,,,,14033845,37.4123566667,,140.967756667,,,,cpm,1,4535.0
5929,2011-09-24T03:39:43.000Z,,,,,14033855,37.4123566667,,140.967756667,,,,cpm,1,4656.0
5930,2011-09-24T03:38:38.000Z,,,,,14033842,37.412355,,140.967756667,,,,cpm,1,4612.0
5931,2011-09-24T03:40:13.000Z,,,,,14033861,37.4123583333,,140.967755,,,,cpm,1,4678.0
5932,2011-09-24T03:39:38.000Z,,,,,14033854,37.4123566667,,140.967755,,,,cpm,1,4636.0
5933,2011-09-24T03:38:48.000Z,,,,,14033844,37.4123566667,,140.967755,,,,cpm,1,4566.0
5934,2011-09-24T03:38:43.000Z,,,,,14033843,37.4123566667,,140.967755,,,,cpm,1,4606.0
5935,2011-09-24T03:39:33.000Z,,,,,14033853,37.4123566667,,140.967755,,,,cpm,1,4673.0
5936,2011-09-24T03:38:33.000Z,,,,,14033841,37.4123533333,,140.967755,,,,cpm,1,4620.0
5937,2011-09-24T03:40:37.000Z,,,,,14033866,37.4123583333,,140.967753333,,,,cpm,1,4699.0
5938,2011-09-24T03:40:17.000Z,,,,,14033862,37.4123583333,,140.967753333,,,,cpm,1,4685.0
5939,2011-09-24T03:40:27.000Z,,,,,14033864,37.4123583333,,140.967753333,,,,cpm,1,4681.0
5940,2011-09-24T03:40:22.000Z,,,,,14033863,37.4123583333,,140.967753333,,,,cpm,1,4683.0
5941,2011-09-24T03:38:23.000Z,,,,,14033839,37.4123533333,,140.967753333,,,,cpm,1,4673.0
5942,2011-09-24T03:38:18.000Z,,,,,14033838,37.4123533333,,140.967753333,,,,cpm,1,4681.0
5943,2011-09-24T03:38:28.000Z,,,,,14033840,37.4123533333,,140.967753333,,,,cpm,1,4649.0
5944,2011-09-24T03:40:32.000Z,,,,,14033865,37.4123583333,,140.967751667,,,,cpm,1,4673.0
5945,2011-09-24T03:40:47.000Z,,,,,14033868,37.4123583333,,140.967751667,,,,cpm,1,4614.0
5946,2011-09-24T03:40:42.000Z,,,,,14033867,37.4123583333,,140.967751667,,,,cpm,1,4672.0
5947,2011-09-24T03:38:13.000Z,,,,,14033837,37.412355,,140.967751667,,,,cpm,1,4697.0
5948,2011-09-24T03:40:52.000Z,,,,,14033869,37.4123583333,,140.96775,,,,cpm,1,4598.0
5949,2011-09-24T03:38:08.000Z,,,,,14033836,37.412355,,140.96775,,,,cpm,1,4704.0
5950,2011-10-22T01:52:43.000Z,,,,,14232900,37.471315,,141.008475,,,,cpm,1,846.0
5951,2011-09-24T03:38:04.000Z,,,,,14033835,37.4123533333,,140.96775,,,,cpm,1,4729.0
5952,2011-09-24T03:37:59.000Z,,,,,14033834,37.4123533333,,140.96775,,,,cpm,1,4804.0
5953,2011-09-24T03:37:44.000Z,,,,,14033831,37.412355,,140.967748333,,,,cpm,1,4712.0
5954,2011-09-24T03:37:49.000Z,,,,,14033832,37.4123533333,,140.967748333,,,,cpm,1,4754.0
5955,2011-09-24T03:37:54.000Z,,,,,14033833,37.412355,,140.967746667,,,,cpm,1,4793.0
5956,2011-09-24T03:37:34.000Z,,,,,14033829,37.412355,,140.967741667,,,,cpm,1,4653.0
5957,2011-09-24T03:37:39.000Z,,,,,14033830,37.4123533333,,140.967741667,,,,cpm,1,4713.0
5958,2011-10-05T03:20:13.000Z,,,,,14082139,37.4713383333,,141.008521667,,,,cpm,1,593.0
5959,2011-11-05T01:07:46.000Z,,,,,14315822,37.453755,,140.979965,,,,cpm,1,551.0
5960,2011-11-10T04:01:23.000Z,,,,,14463198,37.4538083333,,140.980011667,,,,cpm,1,587.0
5961,2011-12-17T23:08:40.000Z,,,,,14891155,37.4713433333,,141.008501667,,,,cpm,1,667.0
5962,2011-12-08T01:48:46.000Z,,,,,14753634,37.4713583333,,141.008523333,,,,cpm,1,287.0
5963,2011-12-17T01:52:18.000Z,,,,,14958135,37.4537716667,,140.979908333,,,,cpm,1,402.0
5964,2011-12-17T22:57:47.000Z,,,,,14891025,37.372,,141.009196667,,,,cpm,1,2207.0
5965,2012-01-07T02:13:17.000Z,,,,,15153439,37.4713966667,,141.00854,,,,cpm,1,540.0
5966,2012-02-11T02:57:28.000Z,,,,,17578459,37.37206,,141.009,,,,cpm,3,1919.0
5967,2012-02-11T02:57:28.000Z,,,,,15556032,37.37206,,141.009,,,,cpm,1,1919.0
5968,2012-01-18T03:14:11.000Z,,,,,15501496,37.4713683333,,141.008443333,,,,cpm,1,807.0
5969,2011-12-15T04:24:42.000Z,,,,,14866111,37.372,,141.009173333,,,,cpm,1,2561.0
5970,2011-11-24T01:10:28.000Z,,,,,15119405,37.4714016667,,141.008483333,,,,cpm,1,544.0
5971,2011-11-24T01:10:28.000Z,,,,,15143216,37.4714016667,,141.008483333,,,,cpm,1,544.0
5972,2011-11-08T02:04:31.000Z,,,,,14477168,37.3719766667,,141.009176667,,,,cpm,1,2491.0
5973,2011-12-15T05:10:18.000Z,,,,,14866657,37.4537733333,,140.97983,,,,cpm,1,590.0
5974,2011-12-17T09:51:23.000Z,,,,,14963160,37.3719333333,,141.009178333,,,,cpm,1,2842.0
5975,2011-09-24T03:40:57.000Z,,,,,14033870,37.41241,,140.96757,,,,cpm,1,4533.0
5976,2011-09-24T02:41:20.000Z,,,,,14033151,37.426205,,140.966736667,,,,cpm,1,4470.0
5977,2012-03-23T03:44:47.000Z,,,,,15863704,37.371915,,141.009135,,,,cpm,1,1949.0
5978,2012-03-23T03:44:47.000Z,,,,,17828584,37.371915,,141.009135,,,,cpm,148,1949.0
5979,2011-12-17T09:36:36.000Z,,,,,14962983,37.4715,,141.008516667,,,,cpm,1,397.0
5980,2011-12-18T01:06:39.000Z,,,,,14892568,37.4714783333,,141.008436667,,,,cpm,1,261.0
5981,2011-11-08T05:20:12.000Z,,,,,14475953,37.4715533333,,141.008458333,,,,cpm,1,562.0
5982,2012-01-07T02:07:51.000Z,,,,,15153374,37.45375,,140.979608333,,,,cpm,1,890.0
5983,2011-12-15T03:48:41.000Z,,,,,14865680,37.4754016667,,141.02984,,,,cpm,1,73.0
5984,2011-11-08T05:06:44.000Z,,,,,14475792,37.371785,,141.00916,,,,cpm,1,2219.0
5985,2011-12-17T07:37:10.000Z,,,,,14890202,37.3717683333,,141.009178333,,,,cpm,1,2474.0
5986,2011-12-18T13:16:26.000Z,,,,,14895034,37.4715966667,,141.008411667,,,,cpm,1,556.0
5987,2011-11-05T02:14:04.000Z,,,,,14316623,37.4754416667,,141.029836667,,,,cpm,1,74.0
5988,2011-10-22T01:41:52.000Z,,,,,14232769,37.426135,,140.966548333,,,,cpm,1,2638.0
5989,2011-09-24T03:19:37.000Z,,,,,14033613,37.4260783333,,140.96652,,,,cpm,1,2832.0
5990,2011-11-05T01:07:51.000Z,,,,,14315823,37.4537183333,,140.979445,,,,cpm,1,571.0
5991,2011-09-24T03:41:02.000Z,,,,,14033871,37.412465,,140.967311667,,,,cpm,1,4500.0
5992,2011-11-05T02:03:38.000Z,,,,,14316497,37.45373,,140.979441667,,,,cpm,1,970.0
5993,2011-12-08T02:01:36.000Z,,,,,14753787,37.3717016667,,141.009178333,,,,cpm,1,2263.0
5994,2011-09-24T01:25:48.000Z,,,,,14032255,37.3717116667,,141.009135,,,,cpm,1,2136.0
5995,2012-01-14T01:14:12.000Z,,,,,15254037,37.3717,,141.009171667,,,,cpm,1,1856.0
5996,2011-11-10T04:01:28.000Z,,,,,14463199,37.4537616667,,140.97944,,,,cpm,1,599.0
5997,2011-12-17T01:52:23.000Z,,,,,14958136,37.45374,,140.979385,,,,cpm,1,414.0
5998,2011-11-10T03:47:30.000Z,,,,,14463030,37.3716516667,,141.009143333,,,,cpm,1,2016.0
5999,2012-01-07T01:58:53.000Z,,,,,15153267,37.4538016667,,140.9794,,,,cpm,1,516.0
6000,2011-11-08T01:52:09.000Z,,,,,14477020,37.471715,,141.008361667,,,,cpm,1,292.0
6001,2012-01-07T01:44:24.000Z,,,,,15153097,37.412475,,140.967203333,,,,cpm,1,2808.0
6002,2011-12-15T04:58:26.000Z,,,,,14866515,37.4259733333,,140.966373333,,,,cpm,1,2630.0
6003,2012-02-11T03:14:10.000Z,,,,,17579254,37.4717433333,,141.008348333,,,,cpm,3,786.0
6004,2012-02-11T03:14:10.000Z,,,,,15556232,37.4717433333,,141.008348333,,,,cpm,1,786.0
6005,2012-01-14T01:25:42.000Z,,,,,15254174,37.4717633333,,141.008385,,,,cpm,1,518.0
6006,2012-01-18T03:14:16.000Z,,,,,15501497,37.47175,,141.008328333,,,,cpm,1,726.0
6007,2012-01-18T02:17:38.000Z,,,,,15500816,37.4717983333,,141.008438333,,,,cpm,1,383.0
6008,2011-10-29T03:36:28.000Z,,,,,14250957,37.4756233333,,141.029853333,,,,cpm,1,88.0
6009,2011-12-18T12:30:15.000Z,,,,,14894483,37.3715533333,,141.009161667,,,,cpm,1,2184.0
