Id,Diagnosis Source,Latitude,Longitude,Region,Country,Admin1,Locality Name,Locality Quality,Observation Date,Reporting Date,Status,Disease,Serotypes,Species Description,SumAtRisk,SumCases,SumDeaths,SumDestroyed,SumSlaughtered,HumansAffected,HumansDeaths
187624,OIE,37.351400,22.251900,Europe,Greece,Peloponnisos,ARKADIA 37,Unknown,19/06/2014,16/07/2014,Confirmed,Bluetongue,4,"domestic, sheep, domestic, goat",38,7,0,0,0,,
187623,OIE,37.351100,22.519200,Europe,Greece,Peloponnisos,ARKADIA 40,Unknown,19/06/2014,16/07/2014,Confirmed,Bluetongue,4,"domestic, sheep, domestic, goat",23,2,0,0,0,,
189259,OIE,36.862200,22.691400,Europe,Greece,Peloponnisos,LAKONIA 94,Unknown,20/06/2014,06/08/2014,Confirmed,Bluetongue,4,"domestic, sheep",129,1,1,0,0,,
187904,OIE,37.048600,22.445800,Europe,Greece,Peloponnisos,LAKONIA 71,Unknown,20/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",112,4,0,0,0,,
187903,OIE,37.023300,22.373100,Europe,Greece,Peloponnisos,LAKONIA 70,Unknown,20/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",207,7,5,0,0,,
187902,OIE,37.171700,22.323600,Europe,Greece,Peloponnisos,LAKONIA 65,Unknown,20/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",31,6,3,0,0,,
187901,OIE,37.131100,22.450000,Europe,Greece,Peloponnisos,LAKONIA 73,Unknown,20/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",160,4,1,0,0,,
187900,OIE,37.252800,22.263900,Europe,Greece,Peloponnisos,LAKONIA 68,Unknown,20/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",128,10,0,0,0,,
187899,OIE,37.177500,22.298900,Europe,Greece,Peloponnisos,LAKONIA 67,Unknown,20/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",47,6,0,0,0,,
187898,OIE,37.213600,22.360600,Europe,Greece,Peloponnisos,LAKONIA 66,Unknown,20/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, goat/sheep ",137,5,2,0,0,,
187897,OIE,38.048900,22.445800,Europe,Greece,Peloponnisos,LAKONIA 72,Unknown,20/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",110,2,0,0,0,,
187896,OIE,37.090300,22.453900,Europe,Greece,Peloponnisos,LAKONIA 69,Unknown,20/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, goat/sheep ",229,7,4,0,0,,
187633,OIE,36.830300,22.655300,Europe,Greece,Peloponnisos,LAKONIA 56,Unknown,20/06/2014,16/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",149,6,0,0,0,,
187632,OIE,37.688900,22.297500,Europe,Greece,Peloponnisos,ARKADIA 43,Unknown,20/06/2014,16/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",122,1,0,0,0,,
187631,OIE,36.874200,22.529200,Europe,Greece,Peloponnisos,LAKONIA 57,Unknown,20/06/2014,16/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",148,8,2,0,0,,
187630,OIE,37.218900,22.084400,Europe,Greece,Peloponnisos,ARKADIA 44,Unknown,20/06/2014,16/07/2014,Confirmed,Bluetongue,4,"domestic, sheep, domestic, goat",407,2,0,0,0,,
187629,OIE,37.218900,22.085000,Europe,Greece,Peloponnisos,ARKADIA 45,Unknown,20/06/2014,16/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",152,2,0,0,0,,
187628,OIE,36.930800,22.435000,Europe,Greece,Peloponnisos,LAKONIA 59,Unknown,20/06/2014,16/07/2014,Confirmed,Bluetongue,4,"domestic, sheep, domestic, goat",56,11,9,0,0,,
187627,OIE,37.096100,22.441900,Europe,Greece,Peloponnisos,LAKONIA 58,Unknown,20/06/2014,16/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",97,2,0,0,0,,
189260,OIE,37.921100,22.294400,Europe,Greece,Peloponnisos,KORINTHIA 9,Unknown,23/06/2014,06/08/2014,Confirmed,Bluetongue,4,"domestic, sheep, domestic, goat",436,8,3,0,0,,
187905,OIE,36.943100,22.203300,Europe,Greece,Peloponnisos,MESSINIA 17,Unknown,23/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",35,1,0,0,0,,
187638,OIE,37.351900,22.331400,Europe,Greece,Peloponnisos,ARKADIA 49,Unknown,23/06/2014,16/07/2014,Confirmed,Bluetongue,4,"domestic, sheep, domestic, goat",246,2,0,0,,,
187637,OIE,37.642200,22.331400,Europe,Greece,Peloponnisos,ARKADIA 48,Unknown,23/06/2014,16/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",157,4,0,0,,,
187636,OIE,37.386100,22.331400,Europe,Greece,Peloponnisos,ARKADIA 47,Unknown,23/06/2014,16/07/2014,Confirmed,Bluetongue,4,"domestic, sheep, domestic, goat",27,1,0,0,,,
187635,OIE,37.421400,22.495300,Europe,Greece,Peloponnisos,ARKADIA 46,Unknown,23/06/2014,16/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",150,1,0,0,0,,
187634,OIE,36.711700,22.436400,Europe,Greece,Peloponnisos,LAKONIA 63,Unknown,23/06/2014,16/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",14,3,0,0,0,,
189261,OIE,36.941900,22.203900,Europe,Greece,Peloponnisos,MESSINIA 23,Unknown,24/06/2014,06/08/2014,Confirmed,Bluetongue,4,"domestic, sheep",35,1,0,0,0,,
187914,OIE,37.846100,22.317200,Europe,Greece,Peloponnisos,KORINTHIA 3,Unknown,24/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",273,6,0,0,0,,
187913,OIE,37.184200,22.684400,Europe,Greece,Peloponnisos,ARKADIA 52,Unknown,24/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",170,8,0,0,0,,
187912,OIE,37.662200,22.073300,Europe,Greece,Peloponnisos,ARKADIA 55,Unknown,24/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",18,1,0,0,0,,
187911,OIE,37.631700,22.440800,Europe,Greece,Peloponnisos,ARKADIA 50,Unknown,24/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",122,1,0,0,0,,
187910,OIE,37.666400,22.072800,Europe,Greece,Peloponnisos,ARKADIA 56,Unknown,24/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",49,1,0,0,0,,
187909,OIE,37.439700,22.450300,Europe,Greece,Peloponnisos,ARKADIA 54,Unknown,24/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",44,1,0,0,0,,
187908,OIE,37.660300,22.179200,Europe,Greece,Peloponnisos,ARKADIA 51,Unknown,24/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, goat/sheep ",262,2,0,0,0,,
187907,OIE,37.184200,22.694400,Europe,Greece,Peloponnisos,ARKADIA 53,Unknown,24/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",181,20,11,0,0,,
187906,OIE,36.923100,22.189700,Europe,Greece,Peloponnisos,MESSINIA 16,Unknown,24/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",130,1,0,0,0,,
187641,OIE,36.926400,22.460000,Europe,Greece,Peloponnisos,LAKONIA 61,Unknown,24/06/2014,16/07/2014,Confirmed,Bluetongue,4,"domestic, sheep, domestic, goat",176,3,0,0,,,
187640,OIE,36.926400,22.460000,Europe,Greece,Peloponnisos,LAKONIA 61,Unknown,24/06/2014,16/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",142,9,5,0,,,
187639,OIE,36.930600,22.418300,Europe,Greece,Peloponnisos,LAKONIA 60,Unknown,24/06/2014,16/07/2014,Confirmed,Bluetongue,4,"domestic, sheep, domestic, goat",302,3,3,0,,,
189264,OIE,37.154700,22.326700,Europe,Greece,Peloponnisos,LAKONIA 98,Unknown,25/06/2014,06/08/2014,Confirmed,Bluetongue,4,"domestic, sheep",120,9,3,0,0,,
189263,OIE,37.095800,22.418100,Europe,Greece,Peloponnisos,LAKONIA 97,Unknown,25/06/2014,06/08/2014,Confirmed,Bluetongue,4,"domestic, goat, domestic, sheep",224,9,2,0,0,,
189262,OIE,37.223100,22.236100,Europe,Greece,Peloponnisos,LAKONIA 96,Unknown,25/06/2014,06/08/2014,Confirmed,Bluetongue,4,"domestic, sheep",138,30,6,0,0,,
187921,OIE,37.081400,22.048900,Europe,Greece,Peloponnisos,MESSINIA 22,Unknown,25/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",40,2,2,0,0,,
187920,OIE,37.100600,22.367800,Europe,Greece,Peloponnisos,LAKONIA 74,Unknown,25/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, goat/sheep ",183,10,7,0,0,,
187919,OIE,37.316800,22.185000,Europe,Greece,Peloponnisos,ARKADIA 58,Unknown,25/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, goat/sheep ",1200,20,17,0,0,,
187918,OIE,37.185000,22.151700,Europe,Greece,Peloponnisos,ARKADIA 82,Unknown,25/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",16,3,2,0,0,,
187917,OIE,37.444400,22.363600,Europe,Greece,Peloponnisos,ARKADIA 57,Unknown,25/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, goat/sheep ",415,5,0,0,0,,
187916,OIE,37.552500,22.380600,Europe,Greece,Peloponnisos,ARKADIA 63,Unknown,25/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, goat/sheep ",188,1,0,0,0,,
187915,OIE,37.033300,22.521900,Europe,Greece,Peloponnisos,LAKONIA 75,Unknown,25/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",110,1,0,0,0,,
189874,OIE,40.288060,15.317010,Europe,Italy,Campania,CAMPORA,Unknown,26/06/2014,28/08/2014,Confirmed,Bluetongue,1,"domestic, cattle",19,1,0,0,0,,
187927,OIE,37.318300,22.533600,Europe,Greece,Peloponnisos,ARKADIA 67,Unknown,26/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, goat/sheep ",122,8,4,0,0,,
187926,OIE,37.002200,22.378100,Europe,Greece,Peloponnisos,LAKONIA 86,Unknown,26/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",310,5,1,0,0,,
187925,OIE,37.301900,22.700300,Europe,Greece,Peloponnisos,ARKADIA 65,Unknown,26/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",54,3,0,0,0,,
187924,OIE,37.301900,22.700300,Europe,Greece,Peloponnisos,ARKADIA 64,Unknown,26/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",59,3,0,0,0,,
187923,OIE,37.100300,22.389200,Europe,Greece,Peloponnisos,LAKONIA 91,Unknown,26/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, goat/sheep ",195,2,1,0,0,,
187922,OIE,37.318300,22.535800,Europe,Greece,Peloponnisos,ARKADIA 60,Unknown,26/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",3,1,0,0,0,,
187929,OIE,36.756400,22.525600,Europe,Greece,Peloponnisos,LAKONIA 81,Unknown,27/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",225,4,1,0,0,,
187928,OIE,36.964400,22.461400,Europe,Greece,Peloponnisos,LAKONIA 82,Unknown,27/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",77,7,3,0,0,,
189265,OIE,37.906900,22.521900,Europe,Greece,Peloponnisos,KORINTHIA 10,Unknown,28/06/2014,06/08/2014,Confirmed,Bluetongue,4,"domestic, cattle, domestic, sheep, domestic, goat",424,6,4,0,0,,
187940,OIE,37.773300,22.203300,Europe,Greece,Peloponnisos,ARKADIA 68,Unknown,30/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",140,1,0,0,0,,
187939,OIE,37.302200,22.201700,Europe,Greece,Peloponnisos,ARKADIA 66,Unknown,30/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, goat/sheep ",582,10,4,0,0,,
187938,OIE,36.774400,22.541700,Europe,Greece,Peloponnisos,LAKONIA 77,Unknown,30/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, goat/sheep ",44,3,0,0,0,,
187937,OIE,36.831400,22.841900,Europe,Greece,Peloponnisos,LAKONIA 87,Unknown,30/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",53,1,0,0,0,,
187936,OIE,37.463300,22.387500,Europe,Greece,Peloponnisos,ARKADIA 62,Unknown,30/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",5,1,0,0,0,,
187935,OIE,36.900800,22.495300,Europe,Greece,Peloponnisos,LAKONIA 85,Unknown,30/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",132,13,7,0,0,,
187934,OIE,37.529200,22.387500,Europe,Greece,Peloponnisos,ARKADIA 59,Unknown,30/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",135,2,0,0,0,,
187933,OIE,36.598900,22.920000,Europe,Greece,Peloponnisos,LAKONIA 88,Unknown,30/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",162,3,1,0,0,,
187932,OIE,36.830600,22.655600,Europe,Greece,Peloponnisos,LAKONIA 83,Unknown,30/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",100,6,5,0,0,,
187931,OIE,36.831400,22.938600,Europe,Greece,Peloponnisos,LAKONIA 89,Unknown,30/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",92,4,0,0,0,,
187930,OIE,37.202500,22.185000,Europe,Greece,Peloponnisos,ARKADIA 61,Unknown,30/06/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",56,12,7,0,0,,
187644,OIE,41.995020,12.307180,Europe,Italy,Lazio,Roma,Centroid Admin2,30/06/2014,18/07/2014,Confirmed,Bluetongue,1,"domestic, cattle",317,1,0,0,,,
187954,OIE,36.900800,22.538600,Europe,Greece,Peloponnisos,LAKONIA 90,Unknown,01/07/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",115,1,0,0,0,,
187953,OIE,37.126400,22.343300,Europe,Greece,Peloponnisos,LAKONIA 80,Unknown,01/07/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",233,6,0,0,0,,
187952,OIE,37.606900,22.159400,Europe,Greece,Peloponnisos,ARKADIA 74,Unknown,01/07/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",265,8,1,0,0,,
187951,OIE,37.679400,22.052500,Europe,Greece,Peloponnisos,ARKADIA 73,Unknown,01/07/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, goat/sheep ",886,11,2,0,0,,
187950,OIE,36.910600,22.461100,Europe,Greece,Peloponnisos,LAKONIA 79,Unknown,01/07/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",44,4,0,0,0,,
187949,OIE,37.104400,22.440300,Europe,Greece,Peloponnisos,LAKONIA 78,Unknown,01/07/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",74,5,2,0,0,,
187948,OIE,37.402500,22.051100,Europe,Greece,Peloponnisos,ARKADIA 71,Unknown,01/07/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, goat/sheep ",431,6,0,0,0,,
187947,OIE,36.751700,22.465300,Europe,Greece,Peloponnisos,LAKONIA 76,Unknown,01/07/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, goat/sheep ",249,10,1,0,0,,
187946,OIE,37.500000,22.185000,Europe,Greece,Peloponnisos,ARKADIA 69,Unknown,01/07/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",140,5,0,0,0,,
187945,OIE,37.104400,22.440300,Europe,Greece,Peloponnisos,ARKADIA 78,Unknown,01/07/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",112,5,0,0,0,,
187944,OIE,37.468900,22.117500,Europe,Greece,Peloponnisos,ARKADIA 72,Unknown,01/07/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",62,2,0,0,0,,
187943,OIE,37.468300,22.117200,Europe,Greece,Peloponnisos,ARKADIA 70,Unknown,01/07/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",147,5,0,0,0,,
187942,OIE,36.900800,22.538600,Europe,Greece,Peloponnisos,LAKONIA 84,Unknown,01/07/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",85,2,0,0,0,,
187941,OIE,37.865600,22.313900,Europe,Greece,Peloponnisos,KORINTHIA 2,Unknown,01/07/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",260,6,1,0,0,,
189269,OIE,37.883100,22.271100,Europe,Greece,Peloponnisos,KORINTHIA 4,Unknown,02/07/2014,06/08/2014,Confirmed,Bluetongue,4,"domestic, goat, domestic, sheep",167,5,1,0,0,,
189268,OIE,37.889400,22.473900,Europe,Greece,Peloponnisos,KORINTHIA 5,Unknown,02/07/2014,06/08/2014,Confirmed,Bluetongue,4,"domestic, goat, domestic, sheep",136,2,0,0,0,,
189267,OIE,37.887800,22.075800,Europe,Greece,Dytiki Ellada,ACHAIA 5,Unknown,02/07/2014,06/08/2014,Confirmed,Bluetongue,4,"domestic, sheep",212,5,0,0,0,,
189266,OIE,38.073300,22.116900,Europe,Greece,Dytiki Ellada,ACHAIA 3,Unknown,02/07/2014,06/08/2014,Confirmed,Bluetongue,4,"domestic, sheep",11,2,0,0,0,,
187958,OIE,38.073600,22.116700,Europe,Greece,Dytiki Ellada,ACHAIA 1,Unknown,02/07/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",200,5,0,0,0,,
187957,OIE,37.690600,22.305800,Europe,Greece,Peloponnisos,ARKADIA 77,Unknown,02/07/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, goat/sheep ",87,2,1,0,0,,
187956,OIE,37.233600,22.652800,Europe,Greece,Peloponnisos,ARKADIA 76,Unknown,02/07/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",118,12,5,0,0,,
187955,OIE,37.319400,22.533900,Europe,Greece,Peloponnisos,ARKADIA 75,Unknown,02/07/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, goat/sheep ",279,33,8,0,0,,
189270,OIE,38.028100,22.340000,Europe,Greece,Dytiki Ellada,ACHAIA 2,Unknown,03/07/2014,06/08/2014,Confirmed,Bluetongue,4,"domestic, sheep",302,17,8,0,0,,
187963,OIE,36.711400,22.948100,Europe,Greece,Peloponnisos,LAKONIA 93,Unknown,03/07/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",52,3,0,0,0,,
187962,OIE,37.381700,22.363300,Europe,Greece,Peloponnisos,ARKADIA 81,Unknown,03/07/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",97,11,3,0,0,,
187961,OIE,37.653100,22.189400,Europe,Greece,Peloponnisos,ARKADIA 79,Unknown,03/07/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",432,3,1,0,0,,
187960,OIE,37.778100,22.375000,Europe,Greece,Peloponnisos,ARKADIA 80,Unknown,03/07/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",153,3,0,0,0,,
187959,OIE,37.067800,22.416700,Europe,Greece,Peloponnisos,LAKONIA 92,Unknown,03/07/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",73,15,14,0,0,,
187645,OIE,40.161887,15.502181,Europe,Italy,Campania,Morigerati,Centroid Admin2,03/07/2014,18/07/2014,Confirmed,Bluetongue,1,"domestic, sheep",170,7,0,0,,,
189274,OIE,37.371400,22.462800,Europe,Greece,Peloponnisos,ARKADIA 86,Unknown,04/07/2014,06/08/2014,Confirmed,Bluetongue,4,"domestic, sheep",198,1,0,0,0,,
189273,OIE,37.712800,22.086900,Europe,Greece,Peloponnisos,ARKADIA 84,Unknown,04/07/2014,06/08/2014,Confirmed,Bluetongue,4,"domestic, sheep",244,10,2,0,0,,
189272,OIE,37.662200,22.074200,Europe,Greece,Peloponnisos,ARKADIA 85,Unknown,04/07/2014,06/08/2014,Confirmed,Bluetongue,4,"domestic, sheep",198,3,0,0,0,,
189271,OIE,37.662200,22.074200,Europe,Greece,Peloponnisos,ARKADIA 83,Unknown,04/07/2014,06/08/2014,Confirmed,Bluetongue,4,"domestic, sheep",254,5,0,0,0,,
189240,OIE,40.059713,15.452313,Europe,Italy,Campania,San Giovanni a Piro,Unknown,04/07/2014,05/08/2014,Confirmed,Bluetongue,1,"domestic, sheep",56,2,0,0,0,,
189116,OIE,41.483000,26.117000,Europe,Bulgaria,Haskovo,Svirachi,Unknown,04/07/2014,07/08/2014,Confirmed,Bluetongue,4,"domestic, goat, domestic, sheep",35,4,0,0,0,,
189115,OIE,41.389800,26.152500,Europe,Bulgaria,Haskovo,Mandritsa,Unknown,04/07/2014,07/08/2014,Confirmed,Bluetongue,4,"domestic, goat, domestic, sheep",278,4,0,0,0,,
189114,OIE,41.483000,26.117000,Europe,Bulgaria,Haskovo,Svirachi,Unknown,04/07/2014,07/08/2014,Confirmed,Bluetongue,4,"domestic, goat, domestic, sheep",85,3,0,0,0,,
187574,OIE,41.389800,26.152500,Europe,Bulgaria,Haskovo,Mandritsa Ivailovgrad,Unknown,04/07/2014,15/07/2014,Confirmed,Bluetongue,4,"domestic, goat, domestic, sheep",78,5,2,2,0,,
192373,OIE,38.590000,16.220000,Europe,Italy,Calabria,SORIANO CALABRO,Unknown,05/07/2014,03/10/2014,Confirmed,Bluetongue,1,"domestic, cattle",12,2,0,0,0,,
189275,OIE,37.849700,22.339700,Europe,Greece,Peloponnisos,KORINTHIA 6,Unknown,05/07/2014,06/08/2014,Confirmed,Bluetongue,4,"domestic, sheep, domestic, goat",186,6,0,0,0,,
187964,OIE,37.500000,23.432200,Europe,Greece,Attiki,ARGOLIDA 2,Unknown,05/07/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",78,3,0,0,0,,
189276,OIE,37.858300,22.299200,Europe,Greece,Peloponnisos,KORINTHIA 7,Unknown,06/07/2014,06/08/2014,Confirmed,Bluetongue,4,"domestic, sheep",334,2,0,0,0,,
189280,OIE,37.675600,22.111100,Europe,Greece,Peloponnisos,ARKADIA 90,Unknown,07/07/2014,06/08/2014,Confirmed,Bluetongue,4,"domestic, goat, domestic, sheep",534,12,2,0,0,,
189279,OIE,37.550800,22.218100,Europe,Greece,Peloponnisos,ARKADIA 89,Unknown,07/07/2014,06/08/2014,Confirmed,Bluetongue,4,"domestic, sheep",315,54,21,0,0,,
189278,OIE,37.369200,22.200300,Europe,Greece,Peloponnisos,ARKADIA 88,Unknown,07/07/2014,06/08/2014,Confirmed,Bluetongue,4,"domestic, sheep",379,39,26,0,0,,
189277,OIE,37.551700,22.167800,Europe,Greece,Peloponnisos,ARKADIA 87,Unknown,07/07/2014,06/08/2014,Confirmed,Bluetongue,4,"domestic, sheep",120,1,0,0,0,,
189124,OIE,41.717000,26.317000,Europe,Greece,Anatoliki Makedonia Kai Thraki,Kapitan Andreevo,Unknown,07/07/2014,07/08/2014,Confirmed,Bluetongue,4,"domestic, cattle, domestic, goat, domestic, sheep",123,9,0,0,0,,
189123,OIE,41.383000,25.883000,Europe,Bulgaria,Kardzhali,Strazhets,Unknown,07/07/2014,07/08/2014,Confirmed,Bluetongue,4,"domestic, cattle, domestic, sheep",156,34,0,0,0,,
189122,OIE,41.677000,26.000000,Europe,Bulgaria,Haskovo,Dabovets,Unknown,07/07/2014,07/08/2014,Confirmed,Bluetongue,4,"domestic, cattle, domestic, goat, domestic, sheep",1030,23,0,0,0,,
189121,OIE,41.383333,25.100000,Europe,Bulgaria,Smoljan,Zlatograd,Unknown,07/07/2014,07/08/2014,Confirmed,Bluetongue,4,"domestic, cattle",15,4,0,0,0,,
189120,OIE,41.417000,25.600000,Europe,Bulgaria,Kardzhali,Kandilka,Unknown,07/07/2014,07/08/2014,Confirmed,Bluetongue,4,"domestic, cattle, domestic, sheep",66,2,0,0,0,,
189119,OIE,41.367000,25.917000,Europe,Bulgaria,Kardzhali,Dolni Urutsi,Unknown,07/07/2014,07/08/2014,Confirmed,Bluetongue,4,"domestic, cattle, domestic, goat, domestic, sheep",93,21,0,0,0,,
189118,OIE,41.350000,25.783000,Europe,Bulgaria,Kardzhali,Chernichevo,Unknown,07/07/2014,07/08/2014,Confirmed,Bluetongue,4,"domestic, cattle, domestic, goat, domestic, sheep",161,6,0,0,0,,
189117,OIE,41.350000,25.917000,Europe,Bulgaria,Kardzhali,Gorni Urutsi,Unknown,07/07/2014,07/08/2014,Confirmed,Bluetongue,4,"domestic, cattle, domestic, sheep",141,21,0,0,0,,
187965,OIE,41.290000,26.185600,Europe,Greece,Anatoliki Makedonia Kai Thraki,EVROS 1,Unknown,07/07/2014,25/07/2014,Confirmed,Bluetongue,4,"domestic, sheep",432,110,17,0,0,,
187646,OIE,38.698817,16.236217,Europe,Italy,Calabria,Filogaso,Centroid Admin2,07/07/2014,18/07/2014,Confirmed,Bluetongue,1,"domestic, sheep",385,1,1,0,,,
189875,OIE,38.702220,16.448880,Europe,Italy,Calabria,PETRIZZI,Unknown,08/07/2014,28/08/2014,Confirmed,Bluetongue,1,"domestic, cattle",64,2,0,0,0,,
189281,OIE,36.739400,22.568100,Europe,Greece,Peloponnisos,LAKONIA 95,Unknown,08/07/2014,06/08/2014,Confirmed,Bluetongue,4,"domestic, sheep",78,4,0,0,0,,
189241,OIE,41.792542,13.225290,Europe,Italy,Lazio,Fiuggi,Unknown,08/07/2014,05/08/2014,Confirmed,Bluetongue,1,"domestic, sheep",130,3,0,0,0,,
189131,OIE,41.700000,26.017000,Europe,Bulgaria,Haskovo,Valche pole,Unknown,08/07/2014,07/08/2014,Confirmed,Bluetongue,4,"domestic, cattle, domestic, goat, domestic, sheep",309,13,0,0,0,,
189130,OIE,41.483000,25.517000,Europe,Bulgaria,Kardzhali,Chaika,Unknown,08/07/2014,07/08/2014,Confirmed,Bluetongue,4,"domestic, cattle, domestic, goat, domestic, sheep",60,1,0,0,0,,
189129,OIE,41.317000,25.167000,Europe,Greece,Anatoliki Makedonia Kai Thraki,Kushla,Unknown,08/07/2014,07/08/2014,Confirmed,Bluetongue,4,"domestic, goat",93,2,0,0,0,,
189128,OIE,41.409000,26.158000,Europe,Bulgaria,Haskovo,Siv kladenets,Unknown,08/07/2014,07/08/2014,Confirmed,Bluetongue,4,"domestic, cattle, domestic, goat, domestic, sheep",203,25,0,0,0,,
189127,OIE,41.483000,25.517000,Europe,Bulgaria,Kardzhali,Chaika,Unknown,08/07/2014,07/08/2014,Confirmed,Bluetongue,4,"domestic, cattle, domestic, goat, domestic, sheep",60,1,0,0,0,,
189126,OIE,41.418000,25.922000,Europe,Bulgaria,Haskovo,Gugutka,Unknown,08/07/2014,07/08/2014,Confirmed,Bluetongue,4,"domestic, sheep",636,6,0,0,0,,
189125,OIE,41.433000,26.133000,Europe,Bulgaria,Haskovo,Odrinci,Unknown,08/07/2014,07/08/2014,Confirmed,Bluetongue,4,"domestic, goat, domestic, sheep",40,15,0,0,0,,
189286,OIE,37.368900,22.234700,Europe,Greece,Peloponnisos,ARKADIA 92,Unknown,09/07/2014,06/08/2014,Confirmed,Bluetongue,4,"domestic, sheep, domestic, goat",260,4,0,0,0,,
189285,OIE,37.319200,22.450300,Europe,Greece,Peloponnisos,ARKADIA 91,Unknown,09/07/2014,06/08/2014,Confirmed,Bluetongue,4,"domestic, sheep",84,24,0,0,0,,
